===PREVIEW===
Verified direct web offers for applicable house expenses.
Freight is excluded when the product page requires a destination quote.
===END_PREVIEW===
===FILE: PRICE_PACK.csv===
id,description,quotation_id,unit_price,quantity,unit,vendor,shipping_cost,total_price,product_url,price_notes,checked_at,selected,currency,brand,model,specifications,package_size,availability,seller_location,quote_valid_until,source_type,source_name,source_page,extraction_confidence,ambiguities
EXP_0014,Impermeabilizante (bianco),WEB_20260916_02,319.9,1,balde,Telhanorte,0,319.9,https://www.telhanorte.com.br/bianco-bd-18-kg-263915/p,"Preço exibido na fonte: R$ 319,90. Página direta carregada com nome, balde, peso líquido de 18 kg, densidade 1,02 g/cm³, preço de R$ 319,90 e Offer/InStock no JSON-LD. Frete não incluído; depende do CEP de entrega. Ressalvas: A embalagem é especificada por massa, não por volume; conversão aproximada de 18 kg / 1,02 kg/L = 17,65 L.; Frete até o endereço exato em Nova Odessa não foi exibido.",2026-09-16,True,BRL,,,"Vedacit Bianco em balde de 18 kg. É o SKU grande corrente encontrado; com densidade declarada de 1,02 kg/L, equivale aproximadamente a 17,65 L, portanto não é um balde nominal de 18 L.","1 balde Vedacit Bianco, 18 kg","Em estoque no anúncio; retirada observada com 16 unidades na loja Anhanguera, em Sumaré/SP","Loja Anhanguera, Rodovia Anhanguera, km 106, Sumaré/SP, CEP 13180-901; entrega depende do CEP",,text,quotes-masonry.json,,1,"A embalagem é especificada por massa, não por volume; conversão aproximada de 18 kg / 1,02 kg/L = 17,65 L.; Frete até o endereço exato em Nova Odessa não foi exibido.; Frete desconhecido e excluído da comparação."
EXP_0014,Impermeabilizante (bianco),WEB_20260916_03,354.71,1,balde,Casa Mimosa,0,354.71,https://www.casamimosa.com.br/bianco-18-kg-otto-baumgart-112395/p,"Preço exibido na fonte: R$ 365,68; R$ 354,71 no Pix ou boleto. Página direta carregada com produto de 18 kg, preço de R$ 365,68, desconto a R$ 354,71 no Pix/boleto, botão Comprar e Offer/InStock. Frete não incluído; depende do CEP de entrega. Ressalvas: Preço normal e preço à vista são ambos preservados; a normalização usa o preço à vista.; A embalagem é de 18 kg, não 18 L; entrega para Nova Odessa deve ser confirmada pelo CEP.",2026-09-16,False,BRL,,,"Vedacit Bianco em balde de 18 kg. É o SKU grande corrente encontrado; com densidade declarada de 1,02 kg/L, equivale aproximadamente a 17,65 L, portanto não é um balde nominal de 18 L.","1 balde Bianco Vedacit/Otto Baumgart, 18 kg",Em estoque no JSON-LD; botão Comprar ativo,Varejista de São Paulo/SP; frete calculado por CEP na página,,text,quotes-masonry.json,,1,"Preço normal e preço à vista são ambos preservados; a normalização usa o preço à vista.; A embalagem é de 18 kg, não 18 L; entrega para Nova Odessa deve ser confirmada pelo CEP.; Frete desconhecido e excluído da comparação."
EXP_0014,Impermeabilizante (bianco),WEB_20260916_04,370.93,1,balde,Bela Tintas,0,370.93,https://www.belatintas.com.br/33850-bianco-18kg---vedacit/p,"Preço exibido na fonte: R$ 370,93 à vista no boleto/Pix. Página direta carregada com título Bianco 18kg - Vedacit, preço visível de R$ 370,93, opção de compra, cálculo de frete e Offer/InStock. Frete não incluído; depende do CEP de entrega. Ressalvas: A embalagem é de 18 kg, não 18 L.; Entrega para Nova Odessa e custo dependem de consulta por CEP.",2026-09-16,False,BRL,,,"Vedacit Bianco em balde de 18 kg. É o SKU grande corrente encontrado; com densidade declarada de 1,02 kg/L, equivale aproximadamente a 17,65 L, portanto não é um balde nominal de 18 L.","1 balde Vedacit Bianco, 18 kg",Em estoque no JSON-LD; compra e cálculo de entrega ativos,"Av. Barão de Mauá, 1738, Vila América, Mauá/SP; entrega calculada por CEP",,text,quotes-masonry.json,,1,"A embalagem é de 18 kg, não 18 L.; Entrega para Nova Odessa e custo dependem de consulta por CEP.; Frete desconhecido e excluído da comparação."
EXP_0015,"Areia grossa, fina e pedrisco",WEB_20260916_02,153.5,1,metro cúbico (m³),Silveira Materiais para Construção,0,153.5,https://silveiraconstrucao.com.br/produtos/areia-media-lavada-branca-preco-por-1-metro-cubico/,"Preço exibido na fonte: R$ 153,50. Página direta carregada com especificação por 1 metro cúbico, total R$ 153,50 e JSON-LD Offer/InStock com inventoryLevel 89. Frete não incluído; depende do CEP de entrega. Ressalvas: Composição cotada: somente areia média lavada branca.; A página não retornou modalidade de entrega após informar CEP 13380-000; confirmar atendimento a Nova Odessa antes da compra.",2026-09-16,True,BRL,,,"Oferta unitária de 1 m³ de agregado solto. A composição de cada cotação é identificada separadamente; não se trata de um kit que reúna areia grossa, areia fina e pedrisco.",1 m³ de areia média lavada branca,Em estoque; inventário estruturado de 89 unidades e botão Comprar ativo,"R. Moyses Gutztein, 444, Sítio Cercado, Curitiba/PR; entrega calculada por CEP",,text,quotes-masonry.json,,1,Composição cotada: somente areia média lavada branca.; A página não retornou modalidade de entrega após informar CEP 13380-000; confirmar atendimento a Nova Odessa antes da compra.; Frete desconhecido e excluído da comparação.
EXP_0015,"Areia grossa, fina e pedrisco",WEB_20260916_03,219.0,1,metro cúbico (m³),Bauru 2000,0,219.0,https://www.bauru2000.com/produto/metro-areia-grossa/,"Preço exibido na fonte: R$ 219,00 (de R$ 229,50). Página direta carregada com preço atual R$ 219,00, 167 em estoque e ficha técnica: equivalente a 1 m³ de areia grossa, entregue por caminhão basculante. Frete não incluído; depende do CEP de entrega. Ressalvas: Composição cotada: somente areia grossa.; A área de entrega até Nova Odessa não é declarada; confirmar com a loja devido ao transporte a granel.",2026-09-16,False,BRL,,,"Oferta unitária de 1 m³ de agregado solto. A composição de cada cotação é identificada separadamente; não se trata de um kit que reúna areia grossa, areia fina e pedrisco.","1 m³ de areia grossa, granulometria informada de 2 mm a 5 mm",167 unidades em estoque; botão Adicionar ativo,"Av. Dr. Marcos de Paula Raphael, 26-06, Mary Dota, Bauru/SP; descarga em calçada por caminhão basculante",,text,quotes-masonry.json,,1,Composição cotada: somente areia grossa.; A área de entrega até Nova Odessa não é declarada; confirmar com a loja devido ao transporte a granel.; Frete desconhecido e excluído da comparação.
EXP_0015,"Areia grossa, fina e pedrisco",WEB_20260916_04,289.9,1,metro cúbico (m³),Depósito Santo Antônio,0,289.9,https://www.sasantoantonio.com.br/material-basico/material-basico/areia-media-1-metro-cubico,"Preço exibido na fonte: R$ 289,90. Página direta carregada com título Areia Média 1 Metro Cúbico, preço R$ 289,90, descrição de areia média lavada solta e Offer/InStock. Frete não incluído; depende do CEP de entrega. Ressalvas: Composição cotada: somente areia média lavada; não inclui areia grossa, fina ou pedrisco.; Atendimento e frete para Nova Odessa dependem da validação do CEP.",2026-09-16,False,BRL,,,"Oferta unitária de 1 m³ de agregado solto. A composição de cada cotação é identificada separadamente; não se trata de um kit que reúna areia grossa, areia fina e pedrisco.",1 m³ de areia média lavada solta,Em estoque no JSON-LD; cálculo de frete e prazo ativo,São Paulo/SP; entrega flexível informada e prazo calculado por CEP,,text,quotes-masonry.json,,1,"Composição cotada: somente areia média lavada; não inclui areia grossa, fina ou pedrisco.; Atendimento e frete para Nova Odessa dependem da validação do CEP.; Frete desconhecido e excluído da comparação."
EXP_0016,Cimento,WEB_20260916_02,36.9,1,saco (50 kg),Telhanorte,0,36.9,https://www.telhanorte.com.br/cimento-todas-as-obras-50kgs-cpii-32r-votoran-1444778/p,"Preço exibido na fonte: R$ 36,90. Página direta carregada com preço R$ 36,90, peso líquido 50 kg, classe CPII 32R e Offer/InStock. Frete não incluído; depende do CEP de entrega. Ressalvas: Frete até o endereço exato em Nova Odessa não foi exibido.",2026-09-16,True,BRL,,,Cimento Portland de uso geral em saco de 50 kg; classes CP II de marcas distintas.,"1 saco de Cimento Votoran Todas as Obras CP II 32R, 50 kg","Em estoque; 232 unidades observadas na loja Anhanguera, Sumaré/SP","Loja Anhanguera, Rodovia Anhanguera, km 106, Sumaré/SP, CEP 13180-901; entrega depende do CEP",,text,quotes-masonry.json,,1,Frete até o endereço exato em Nova Odessa não foi exibido.; Frete desconhecido e excluído da comparação.
EXP_0016,Cimento,WEB_20260916_03,36.9,1,saco (50 kg),Bauru 2000,0,36.9,https://www.bauru2000.com/produto/cimento-csn-cp-ii-50-kg/,"Preço exibido na fonte: R$ 36,90 (de R$ 49,80). Página direta carregada com preço atual R$ 36,90, 307 em estoque e ficha técnica de 50 kg. Frete não incluído; depende do CEP de entrega. Ressalvas: Área e custo de entrega para Nova Odessa não são exibidos; confirmar com a loja.",2026-09-16,False,BRL,,,Cimento Portland de uso geral em saco de 50 kg; classes CP II de marcas distintas.,"1 saco de Cimento CSN CP II, 50 kg",307 unidades em estoque; botão Adicionar ativo,"Av. Dr. Marcos de Paula Raphael, 26-06, Mary Dota, Bauru/SP",,text,quotes-masonry.json,,1,Área e custo de entrega para Nova Odessa não são exibidos; confirmar com a loja.; Frete desconhecido e excluído da comparação.
EXP_0016,Cimento,WEB_20260916_04,41.9,1,saco (50 kg),Catel HLM,0,41.9,https://catelhlm.com.br/produtos/cimento-cpii-32-50kg-liz/,"Preço exibido na fonte: R$ 41,90. Página direta carregada com nome CIMENTO CPII 32 50KG LIZ, preço R$ 41,90 e Offer/InStock com inventário positivo. Frete não incluído; depende do CEP de entrega. Ressalvas: Entrega para Nova Odessa e custo precisam ser confirmados no cálculo por CEP.",2026-09-16,False,BRL,,,Cimento Portland de uso geral em saco de 50 kg; classes CP II de marcas distintas.,"1 saco de Cimento Liz CP II 32, 50 kg",Em estoque; inventoryLevel 14.064 no JSON-LD,"Rua Itinguçú, 2190, Vila Ré, São Paulo/SP, CEP 03658-001; entrega calculada por CEP",,text,quotes-masonry.json,,1,Entrega para Nova Odessa e custo precisam ser confirmados no cálculo por CEP.; Frete desconhecido e excluído da comparação.
EXP_0017,Telha,WEB_20260916_02,1.99,1,unidade,Telhanorte,0,1.99,https://www.telhanorte.com.br/telha-portuguesa-de-ceramica-39x24cm-10mm-realeza-vermelha-resinada-barrobello-1402951/p,"Preço exibido na fonte: R$ 1,99. Página direta carregada com preço R$ 1,99 e Offer/InStock para telha portuguesa cerâmica resinada. Frete não incluído; depende do CEP de entrega. Ressalvas: Frete e risco de quebra até Nova Odessa não foram precificados.",2026-09-16,True,BRL,,,"Telha cerâmica portuguesa natural ou resinada, vendida por unidade, consumo aproximado de 16 a 17 peças/m².","1 telha portuguesa cerâmica resinada Barrobello, aproximadamente 39 x 24 cm",Em estoque no JSON-LD; compra online ativa,Rede com loja Anhanguera em Sumaré/SP; entrega depende do CEP,,text,quotes-masonry.json,,1,Frete e risco de quebra até Nova Odessa não foram precificados.; Frete desconhecido e excluído da comparação.
EXP_0017,Telha,WEB_20260916_03,2.2,1,unidade,Loja São Sebastião,0,2.2,https://www.lojasaosebastiao.com.br/1795/telha-portuguesa-de-barro-natural-1a-linha-monte,"Preço exibido na fonte: R$ 2,20 no Pix. Página direta carregada com preço Pix R$ 2,20, unidade de venda UND, rendimento 17 peças/m², botão Comprar e Offer/InStock. Frete não incluído; depende do CEP de entrega. Ressalvas: Preço normal fora do Pix não ficou explícito.; Entrega para Nova Odessa e custo precisam ser confirmados pelo CEP.",2026-09-16,False,BRL,,,"Telha cerâmica portuguesa natural ou resinada, vendida por unidade, consumo aproximado de 16 a 17 peças/m².",1 telha portuguesa de barro natural 1ª linha Monte Castelo; rendimento 17 peças/m²,Em estoque no JSON-LD; botão Comprar ativo,"Varejista do Paraná, DDD 41; frete e prazo calculados por CEP",,text,quotes-masonry.json,,1,Preço normal fora do Pix não ficou explícito.; Entrega para Nova Odessa e custo precisam ser confirmados pelo CEP.; Frete desconhecido e excluído da comparação.
EXP_0017,Telha,WEB_20260916_04,2.24,1,unidade,Codarin,0,2.24,https://www.codarin.com.br/telha-portuguesa-natural-16pcsm2faulin,"Preço exibido na fonte: R$ 2,24. Página direta carregada com preço R$ 2,24, disponibilidade imediata, estoque de 649 unidades e especificação 16 peças/m². Frete não incluído; depende do CEP de entrega. Ressalvas: Entrega para Nova Odessa e custo precisam ser confirmados pelo CEP.",2026-09-16,False,BRL,,,"Telha cerâmica portuguesa natural ou resinada, vendida por unidade, consumo aproximado de 16 a 17 peças/m².",1 telha portuguesa natural Faulin; rendimento 16 peças/m²,Disponibilidade imediata; 649 unidades em estoque,Entrega e prazo calculados por CEP na página,,text,quotes-masonry.json,,1,Entrega para Nova Odessa e custo precisam ser confirmados pelo CEP.; Frete desconhecido e excluído da comparação.
EXP_0019,Tijolinho de barro,WEB_20260916_02,1.099,1,unidade,Joli,0,1.099,https://www.joli.com.br/tijolo-macico-comum-4x19x9cm-com-10-unidades-pedrasil/p,"Preço exibido na fonte: R$ 10,99 por pacote. Página direta carregada com pacote de 10 unidades por R$ 10,99 e Offer/InStock; normalização: 10,99 / 10 = R$ 1,099 por peça. Frete não incluído; depende do CEP de entrega. Ressalvas: Entrega para Nova Odessa e custo precisam ser confirmados pelo CEP.",2026-09-16,True,BRL,,,"Tijolo cerâmico maciço comum/rústico, normalizado por peça; dimensões variam e são preservadas em cada oferta.","Pacote com 10 tijolos maciços comuns Pedrasil, 4 x 19 x 9 cm",Em estoque no JSON-LD; botão Comprar e cálculo de entrega ativos,Rede varejista paulista; entrega calculada por CEP,,text,quotes-masonry.json,,1,Entrega para Nova Odessa e custo precisam ser confirmados pelo CEP.; Frete desconhecido e excluído da comparação.
EXP_0019,Tijolinho de barro,WEB_20260916_03,1.57,1,unidade,Redemac Superbem,0,1.57,https://www.redemacsuperbem.com.br/produto/tijolo-macico-115x53x24,"Preço exibido na fonte: R$ 1,57. Página direta carregada com dimensões 11,5 x 5,3 x 24 cm, preço R$ 1,57, estoque Disponível e botão Comprar. Frete não incluído; depende do CEP de entrega. Ressalvas: O anúncio não declara material no título, embora esteja catalogado como tijolo maciço de alvenaria.; Atendimento e frete para Nova Odessa precisam ser confirmados pelo CEP.",2026-09-16,False,BRL,,,"Tijolo cerâmico maciço comum/rústico, normalizado por peça; dimensões variam e são preservadas em cada oferta.","1 tijolo maciço cerâmico, 11,5 x 5,3 x 24 cm",Estoque disponível; botão Comprar ativo,Novo Hamburgo/RS; frete e prazo calculados por CEP,,text,quotes-masonry.json,,1,"O anúncio não declara material no título, embora esteja catalogado como tijolo maciço de alvenaria.; Atendimento e frete para Nova Odessa precisam ser confirmados pelo CEP.; Frete desconhecido e excluído da comparação."
EXP_0019,Tijolinho de barro,WEB_20260916_04,4.28,1,unidade,Ferragens Lordelo,0,4.28,https://www.lordelo.com.br/tijolos-e-blocos/21796-lordelo.html,"Preço exibido na fonte: R$ 4,50; R$ 4,28 à vista. Página direta carregada com preço R$ 4,50, preço à vista R$ 4,28, dimensões 9 x 5,3 x 19 cm, venda por unidade e Offer/InStock. Frete não incluído; depende do CEP de entrega. Ressalvas: A normalização usa o preço à vista.; Entrega para Nova Odessa não foi confirmada; retirada indicada apenas nas lojas da rede.",2026-09-16,False,BRL,,,"Tijolo cerâmico maciço comum/rústico, normalizado por peça; dimensões variam e são preservadas em cada oferta.","1 tijolo maciço claro Cerâmica Marajó, 9 x 5,3 x 19 cm, 1,5 kg",Em estoque no JSON-LD; retirada em loja disponível em até 1 dia útil,Rede Ferragens Lordelo; retirada em loja e cálculo de frete disponíveis,,text,quotes-masonry.json,,1,A normalização usa o preço à vista.; Entrega para Nova Odessa não foi confirmada; retirada indicada apenas nas lojas da rede.; Frete desconhecido e excluído da comparação.
